Episode_ID,Asset_ID,Status_Type,Alarm_Type,Duration_Hours,Start_Time,End_Time,Primary_Department,Responsible_Team,Original_Fault_Type
12519,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-12 21:30:00,2022-03-12 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12520,13.0,5.0,Grid Frequency Deviation,0.83,2022-03-12 22:40:00,2022-03-12 23:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12521,13.0,5.0,Momentary Grid Loss,0.0,2022-03-14 05:20:00,2022-03-14 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12522,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-15 19:20:00,2022-03-15 19:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12523,13.0,5.0,Grid Frequency Deviation,0.0,2022-03-16 06:20:00,2022-03-16 06:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12524,13.0,5.0,Momentary Grid Loss,0.17,2022-03-16 19:20:00,2022-03-16 19:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12525,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-17 08:10:00,2022-03-17 08:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12526,13.0,5.0,Grid Frequency Deviation,0.33,2022-03-17 20:20:00,2022-03-17 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12527,13.0,5.0,Momentary Grid Loss,0.33,2022-03-18 05:50:00,2022-03-18 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12528,13.0,5.0,Emergency Brake Activation,3.67,2022-03-18 14:50:00,2022-03-18 18:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12529,13.0,5.0,Grid Frequency Deviation,0.5,2022-03-18 19:30:00,2022-03-18 20:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12530,13.0,5.0,Momentary Grid Loss,0.33,2022-03-18 21:20:00,2022-03-18 21:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12531,13.0,5.0,Extended Grid Outage,5.83,2022-03-19 04:50:00,2022-03-19 10:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12532,13.0,5.0,Grid Frequency Deviation,0.0,2022-03-19 20:00:00,2022-03-19 20:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12533,13.0,5.0,Momentary Grid Loss,0.0,2022-03-19 23:10:00,2022-03-19 23:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12534,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-03-20 05:10:00,2022-03-20 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12535,13.0,5.0,Grid Frequency Deviation,0.67,2022-03-21 03:00:00,2022-03-21 03:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12536,13.0,5.0,Momentary Grid Loss,0.0,2022-03-21 08:00:00,2022-03-21 08:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12537,13.0,5.0,Emergency Brake Activation,2.33,2022-03-22 07:50:00,2022-03-22 10:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12538,13.0,5.0,Grid Frequency Deviation,0.0,2022-03-22 19:40:00,2022-03-22 19:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12539,13.0,5.0,Momentary Grid Loss,0.0,2022-03-22 21:00:00,2022-03-22 21:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12540,13.0,5.0,Grid Voltage Fluctuation,1.83,2022-03-23 00:00:00,2022-03-23 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12541,13.0,5.0,Overspeed Protection Triggered,3.67,2022-03-23 02:50:00,2022-03-23 06:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12542,13.0,5.0,Momentary Grid Loss,0.0,2022-03-23 09:30:00,2022-03-23 09:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12543,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-23 10:40:00,2022-03-23 10:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12544,13.0,5.0,Grid Frequency Deviation,1.17,2022-03-23 11:40:00,2022-03-23 12:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12545,13.0,5.0,Momentary Grid Loss,0.0,2022-03-23 17:10:00,2022-03-23 17:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12546,13.0,5.0,Main Controller Fault,6.5,2022-03-23 19:30:00,2022-03-24 02:00:00,Software & Controls,SCADA & Controls Team,Unknown
12547,13.0,5.0,Grid Frequency Deviation,0.0,2022-03-25 23:50:00,2022-03-25 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12548,13.0,5.0,Momentary Grid Loss,0.5,2022-03-26 21:00:00,2022-03-26 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12549,13.0,5.0,Grid Voltage Fluctuation,0.83,2022-03-26 22:40:00,2022-03-26 23:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12550,13.0,5.0,Grid Frequency Deviation,0.67,2022-03-27 00:30:00,2022-03-27 01:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12551,13.0,5.0,Momentary Grid Loss,0.33,2022-03-27 04:00:00,2022-03-27 04:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12552,13.0,5.0,Main Controller Fault,8.67,2022-03-27 06:50:00,2022-03-27 15:30:00,Software & Controls,SCADA & Controls Team,Unknown
12553,13.0,5.0,Grid Frequency Deviation,0.5,2022-03-27 16:40:00,2022-03-27 17:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12554,13.0,5.0,Momentary Grid Loss,0.67,2022-03-27 19:50:00,2022-03-27 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12555,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-27 22:20:00,2022-03-27 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12556,13.0,5.0,Grid Frequency Deviation,0.33,2022-03-28 18:40:00,2022-03-28 19:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12557,13.0,5.0,Momentary Grid Loss,0.33,2022-03-29 23:50:00,2022-03-30 00:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12558,13.0,5.0,Grid Voltage Fluctuation,1.17,2022-03-30 04:50:00,2022-03-30 06:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12559,13.0,5.0,Grid Frequency Deviation,1.33,2022-03-30 07:50:00,2022-03-30 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12560,13.0,5.0,Safety System Activation,3.5,2022-03-30 11:30:00,2022-03-30 15:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12561,13.0,5.0,Grid Voltage Fluctuation,1.83,2022-03-31 06:50:00,2022-03-31 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12562,13.0,5.0,Grid Frequency Deviation,1.83,2022-03-31 09:50:00,2022-03-31 11:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12563,13.0,5.0,Momentary Grid Loss,0.17,2022-03-31 23:10:00,2022-03-31 23:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12564,13.0,5.0,Main Controller Fault,8.33,2022-04-01 02:10:00,2022-04-01 10:30:00,Software & Controls,SCADA & Controls Team,Unknown
12565,13.0,5.0,Grid Frequency Deviation,1.0,2022-04-01 12:00:00,2022-04-01 13:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12566,13.0,5.0,Momentary Grid Loss,1.0,2022-04-01 14:00:00,2022-04-01 15:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12567,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-04-01 16:20:00,2022-04-01 16:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12568,13.0,5.0,Main Controller Fault,8.67,2022-04-01 19:20:00,2022-04-02 04:00:00,Software & Controls,SCADA & Controls Team,Unknown
12569,13.0,5.0,Momentary Grid Loss,0.0,2022-04-03 07:00:00,2022-04-03 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12570,13.0,5.0,Grid Voltage Fluctuation,1.67,2022-04-04 16:50:00,2022-04-04 18:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12571,13.0,5.0,Grid Frequency Deviation,0.0,2022-04-04 20:10:00,2022-04-04 20:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12572,13.0,5.0,Momentary Grid Loss,0.0,2022-04-05 23:00:00,2022-04-05 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12573,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-04-07 07:30:00,2022-04-07 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12574,13.0,5.0,Grid Frequency Deviation,0.0,2022-04-09 17:20:00,2022-04-09 17:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12575,13.0,5.0,Momentary Grid Loss,1.83,2022-04-11 09:10:00,2022-04-11 11:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12576,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-04-11 12:10:00,2022-04-11 13:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12577,13.0,5.0,Grid Frequency Deviation,0.0,2022-04-11 17:40:00,2022-04-11 17:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12578,13.0,4.0,Converter Circuit Fault,167.83,2022-04-11 18:10:00,2022-04-18 18:00:00,Electrical - Power Electronics,Electrical Engineering Team,Unknown
12579,13.0,5.0,Extended Grid Outage,167.83,2022-04-18 18:10:00,2022-04-25 18:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12580,13.0,3.0,Pitch System Hydraulic Fault,71.83,2022-04-25 18:10:00,2022-04-28 18:00:00,Mechanical - Blade Systems,Pitch System Team,Unknown
12581,13.0,5.0,Momentary Grid Loss,0.33,2022-04-28 19:20:00,2022-04-28 19:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12582,13.0,5.0,Emergency Brake Activation,2.0,2022-04-28 20:50:00,2022-04-28 22:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12583,13.0,5.0,Grid Frequency Deviation,0.67,2022-04-29 07:40:00,2022-04-29 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12584,13.0,5.0,Momentary Grid Loss,1.17,2022-04-29 09:40:00,2022-04-29 10:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12585,13.0,5.0,Grid Voltage Fluctuation,0.17,2022-04-30 01:20:00,2022-04-30 01:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12586,13.0,5.0,Grid Frequency Deviation,0.17,2022-04-30 02:50:00,2022-04-30 03:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12587,13.0,5.0,Extended Grid Outage,6.0,2022-04-30 04:40:00,2022-04-30 10:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12588,13.0,5.0,Grid Voltage Fluctuation,0.33,2022-04-30 14:40:00,2022-04-30 15:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12589,13.0,5.0,Grid Frequency Deviation,1.67,2022-04-30 16:10:00,2022-04-30 17:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12590,13.0,5.0,Momentary Grid Loss,1.17,2022-04-30 21:00:00,2022-04-30 22:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12591,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-04-30 23:30:00,2022-05-01 00:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12592,13.0,5.0,Grid Frequency Deviation,0.0,2022-05-01 20:10:00,2022-05-01 20:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12593,13.0,5.0,Safety System Activation,2.17,2022-05-03 19:10:00,2022-05-03 21:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12594,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-03 22:30:00,2022-05-03 22:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12595,13.0,5.0,Grid Frequency Deviation,0.33,2022-05-04 00:50:00,2022-05-04 01:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12596,13.0,5.0,Momentary Grid Loss,0.5,2022-05-04 03:10:00,2022-05-04 03:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12597,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-05-04 04:40:00,2022-05-04 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12598,13.0,5.0,Grid Frequency Deviation,0.67,2022-05-04 21:30:00,2022-05-04 22:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12599,13.0,5.0,Safety System Activation,2.0,2022-05-05 01:50:00,2022-05-05 03:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12600,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-05-05 07:10:00,2022-05-05 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12601,13.0,5.0,Grid Frequency Deviation,0.0,2022-05-05 08:40:00,2022-05-05 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12602,13.0,5.0,Safety System Activation,3.5,2022-05-05 11:20:00,2022-05-05 14:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12603,13.0,5.0,Grid Voltage Fluctuation,1.5,2022-05-05 16:10:00,2022-05-05 17:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12604,13.0,5.0,Grid Frequency Deviation,1.67,2022-05-06 00:10:00,2022-05-06 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12605,13.0,5.0,Momentary Grid Loss,0.33,2022-05-07 22:00:00,2022-05-07 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12606,13.0,5.0,Grid Voltage Fluctuation,0.33,2022-05-07 23:20:00,2022-05-07 23:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12607,13.0,5.0,Extended Grid Outage,8.33,2022-05-08 07:10:00,2022-05-08 15:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12608,13.0,5.0,Momentary Grid Loss,0.5,2022-05-08 21:30:00,2022-05-08 22:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12609,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-05-12 01:50:00,2022-05-12 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12610,13.0,5.0,Main Controller Fault,6.0,2022-05-12 04:40:00,2022-05-12 10:40:00,Software & Controls,SCADA & Controls Team,Unknown
12611,13.0,5.0,Safety System Activation,4.67,2022-05-12 23:40:00,2022-05-13 04:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12612,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-05-13 08:10:00,2022-05-13 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12613,13.0,5.0,Overspeed Protection Triggered,3.33,2022-05-13 11:10:00,2022-05-13 14:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12614,13.0,5.0,Safety System Activation,3.33,2022-05-13 21:20:00,2022-05-14 00:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12615,13.0,5.0,Emergency Brake Activation,4.17,2022-05-17 02:50:00,2022-05-17 07:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12616,13.0,5.0,Grid Frequency Deviation,0.33,2022-05-17 23:50:00,2022-05-18 00:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12617,13.0,5.0,Safety System Activation,2.67,2022-05-18 05:40:00,2022-05-18 08:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12618,13.0,5.0,Emergency Brake Activation,2.17,2022-05-18 09:20:00,2022-05-18 11:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12619,13.0,5.0,Grid Frequency Deviation,1.83,2022-05-18 12:30:00,2022-05-18 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12620,13.0,5.0,Momentary Grid Loss,0.67,2022-05-18 21:40:00,2022-05-18 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12621,13.0,5.0,Extended Grid Outage,7.5,2022-05-21 06:50:00,2022-05-21 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12622,13.0,5.0,Main Controller Fault,5.83,2022-05-21 15:50:00,2022-05-21 21:40:00,Software & Controls,SCADA & Controls Team,Unknown
12623,13.0,5.0,Momentary Grid Loss,0.0,2022-05-21 22:40:00,2022-05-21 22:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12624,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-22 20:40:00,2022-05-22 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12625,13.0,5.0,Grid Frequency Deviation,0.0,2022-05-23 21:10:00,2022-05-23 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12626,13.0,5.0,Momentary Grid Loss,0.0,2022-05-24 01:00:00,2022-05-24 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12627,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-24 02:30:00,2022-05-24 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12628,13.0,5.0,Main Controller Fault,15.5,2022-05-24 20:30:00,2022-05-25 12:00:00,Software & Controls,SCADA & Controls Team,Unknown
12629,13.0,5.0,Momentary Grid Loss,0.0,2022-05-25 13:00:00,2022-05-25 13:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12630,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-25 18:00:00,2022-05-25 18:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12631,13.0,5.0,Overspeed Protection Triggered,2.17,2022-05-25 19:40:00,2022-05-25 21:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12632,13.0,5.0,Safety System Activation,4.83,2022-05-25 23:20:00,2022-05-26 04:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12633,13.0,5.0,Emergency Brake Activation,2.5,2022-05-26 05:20:00,2022-05-26 07:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12634,13.0,5.0,Overspeed Protection Triggered,2.67,2022-05-26 10:30:00,2022-05-26 13:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12635,13.0,5.0,Momentary Grid Loss,0.0,2022-05-27 00:20:00,2022-05-27 00:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12636,13.0,5.0,Main Controller Fault,6.0,2022-05-27 05:50:00,2022-05-27 11:50:00,Software & Controls,SCADA & Controls Team,Unknown
12637,13.0,5.0,Grid Frequency Deviation,0.0,2022-05-27 13:40:00,2022-05-27 13:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12638,13.0,5.0,Momentary Grid Loss,0.83,2022-05-28 02:00:00,2022-05-28 02:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12639,13.0,5.0,Extended Grid Outage,5.83,2022-05-28 04:10:00,2022-05-28 10:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12640,13.0,5.0,Grid Frequency Deviation,1.17,2022-05-29 02:00:00,2022-05-29 03:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12641,13.0,5.0,Momentary Grid Loss,1.33,2022-05-29 04:10:00,2022-05-29 05:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12642,13.0,5.0,Emergency Brake Activation,4.17,2022-05-29 07:30:00,2022-05-29 11:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12643,13.0,5.0,Overspeed Protection Triggered,2.83,2022-05-29 20:50:00,2022-05-29 23:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12644,13.0,5.0,Momentary Grid Loss,0.17,2022-05-30 02:20:00,2022-05-30 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12645,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-05-31 21:50:00,2022-05-31 22:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12646,13.0,5.0,Grid Frequency Deviation,1.17,2022-06-01 08:30:00,2022-06-01 09:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12647,13.0,5.0,Momentary Grid Loss,0.83,2022-06-01 20:20:00,2022-06-01 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12648,13.0,5.0,Grid Voltage Fluctuation,1.17,2022-06-01 22:30:00,2022-06-01 23:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12649,13.0,5.0,Grid Frequency Deviation,0.17,2022-06-02 00:50:00,2022-06-02 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12650,13.0,5.0,Momentary Grid Loss,0.0,2022-06-02 03:20:00,2022-06-02 03:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12651,13.0,5.0,Emergency Brake Activation,4.5,2022-06-02 04:30:00,2022-06-02 09:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12652,13.0,5.0,Overspeed Protection Triggered,3.83,2022-06-02 10:00:00,2022-06-02 13:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12653,13.0,5.0,Momentary Grid Loss,0.5,2022-06-02 21:10:00,2022-06-02 21:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12654,13.0,5.0,Grid Voltage Fluctuation,1.5,2022-06-02 23:10:00,2022-06-03 00:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12655,13.0,5.0,Grid Frequency Deviation,0.33,2022-06-03 02:10:00,2022-06-03 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12656,13.0,5.0,Safety System Activation,2.0,2022-06-03 03:50:00,2022-06-03 05:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12657,13.0,5.0,Emergency Brake Activation,2.0,2022-06-03 08:30:00,2022-06-03 10:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12658,13.0,5.0,Grid Frequency Deviation,1.0,2022-06-03 22:00:00,2022-06-03 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12659,13.0,5.0,Safety System Activation,3.83,2022-06-04 01:30:00,2022-06-04 05:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12660,13.0,5.0,Emergency Brake Activation,2.0,2022-06-04 06:20:00,2022-06-04 08:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12661,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-04 09:30:00,2022-06-04 09:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12662,13.0,5.0,Momentary Grid Loss,0.17,2022-06-04 22:50:00,2022-06-04 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12663,13.0,5.0,Grid Voltage Fluctuation,0.5,2022-06-05 00:30:00,2022-06-05 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12664,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-05 02:00:00,2022-06-05 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12665,13.0,5.0,Momentary Grid Loss,1.0,2022-06-05 04:00:00,2022-06-05 05:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12666,13.0,5.0,Grid Voltage Fluctuation,0.67,2022-06-05 06:30:00,2022-06-05 07:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12667,13.0,5.0,Grid Frequency Deviation,1.0,2022-06-05 08:40:00,2022-06-05 09:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12668,13.0,5.0,Safety System Activation,2.17,2022-06-05 10:40:00,2022-06-05 12:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12669,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-06-05 17:20:00,2022-06-05 17:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12670,13.0,5.0,Overspeed Protection Triggered,3.67,2022-06-05 23:30:00,2022-06-06 03:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12671,13.0,5.0,Momentary Grid Loss,1.67,2022-06-06 04:10:00,2022-06-06 05:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12672,13.0,5.0,Emergency Brake Activation,2.67,2022-06-06 07:20:00,2022-06-06 10:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12673,13.0,5.0,Overspeed Protection Triggered,2.5,2022-06-08 02:30:00,2022-06-08 05:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12674,13.0,5.0,Momentary Grid Loss,1.17,2022-06-08 06:20:00,2022-06-08 07:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12675,13.0,5.0,Grid Voltage Fluctuation,1.0,2022-06-08 08:40:00,2022-06-08 09:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12676,13.0,5.0,Overspeed Protection Triggered,2.67,2022-06-08 11:30:00,2022-06-08 14:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12677,13.0,5.0,Safety System Activation,3.17,2022-06-08 18:20:00,2022-06-08 21:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
12678,13.0,5.0,Grid Voltage Fluctuation,1.5,2022-06-09 01:10:00,2022-06-09 02:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12679,13.0,5.0,Grid Frequency Deviation,1.17,2022-06-09 03:50:00,2022-06-09 05:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12680,13.0,5.0,Momentary Grid Loss,0.0,2022-06-09 06:00:00,2022-06-09 06:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12681,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-06-12 07:30:00,2022-06-12 07:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12682,13.0,5.0,Grid Frequency Deviation,0.17,2022-06-12 10:00:00,2022-06-12 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12683,13.0,5.0,Extended Grid Outage,6.67,2022-06-12 19:10:00,2022-06-13 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12684,13.0,5.0,Emergency Brake Activation,4.33,2022-06-13 03:20:00,2022-06-13 07:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12685,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-13 09:30:00,2022-06-13 09:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12686,13.0,5.0,Momentary Grid Loss,0.0,2022-06-13 11:10:00,2022-06-13 11:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12687,13.0,5.0,Grid Voltage Fluctuation,1.67,2022-06-13 12:50:00,2022-06-13 14:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12688,13.0,5.0,Main Controller Fault,15.0,2022-06-13 22:00:00,2022-06-14 13:00:00,Software & Controls,SCADA & Controls Team,Unknown
12689,13.0,5.0,Extended Grid Outage,6.0,2022-06-14 18:40:00,2022-06-15 00:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12690,13.0,5.0,Emergency Brake Activation,4.5,2022-06-15 18:10:00,2022-06-15 22:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
12691,13.0,5.0,Grid Frequency Deviation,0.0,2022-06-16 21:50:00,2022-06-16 21:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12692,13.0,5.0,Momentary Grid Loss,0.33,2022-06-17 08:50:00,2022-06-17 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12693,13.0,5.0,Grid Voltage Fluctuation,0.0,2022-06-19 22:20:00,2022-06-19 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
12694,13.0,5.0,Main Controller Fault,5.67,2022-06-20 05:00:00,2022-06-20 10:40:00,Software & Controls,SCADA & Controls Team,Unknown
